22d35a33b29be5e48aedf98925529e6d3dde23e5,8313,27884,27897,2257,20026,16200,8933,28985,18040,15610,1180,4943,21807,1330,11959,3055,26679,19803,21817,32184,7878,16109,22498,20315,32608,4815,2229,22924,4811,5818,8734,22990,28323,86,16837,27112,20083,8378,34635,32762,17456,12323,3419,22696,29138,17116,9648,13090,16525,27151,24076,20012,28938,11368,30473,16301,2658,22551,2779,33398,34387,21904,30841,18970,31083,25541,28758,5564,10248,16385,10600,22644,7301,13480,15790,22306,22669,30424,28939,9032,30204,8533,17145,7886,13330,3564,29141,30742,20173,22718,28561,15156,5066,22978,32246,14139,14682,35526,12740,21730
fe1eef3ed3f2815b8da00337fd86cbbe3585d430,7707,26915,30838,6270,28491,26679,2257,3162,26082,27849,13914,12781,6568,22551,32673,1180,696,21121,15619,30427,29510,30617,17620,31509,25900,3079,1330,6380,22686,1018,29141,30047,2271,2774,11368,34093,17419,18806,7963,28953,7752,25995,25929,24797,25182,1804,28527,3686,11146,21272,7076,28804,15582,28989,22306,28327,658,8313,5877,29192,20922,32093,24251,22970,18448,22498,19620,28225,28192,13090,28705,31504,2432,16200,22524,2966,19377,28604,34126,31627,4982,15595,29370,15993,5658,4781,21816,31146,24647,69,23356,26994,6810,31640,14688,35667,30837,15156,24610,29194
ee8e3ac07d8dde5f3f5274a7458251f525d475c3,10082,19542,25962,15300,17620,2229,5281,28705,13895,8361,6270,5263,30970,17526,19147,22557,20026,30719,32762,29141,1766,2111,34696,20997,19819,1330,29571,16207,91,28327,31398,21194,22771,27001,13398,11664,34885,32673,28985,16525,12684,33518,17126,29795,21971,3564,31332,30837,7301,5068,34755,33580,6047,5502,9634,8957,26994,4811,16834,2271,34744,8313,13860,4600,23720,1480,31690,18604,28745,9648,320,13016,27884,21644,1476,6798,26812,22306,21795,26679,15698,5496,16810,1146,12613,17517,25555,14443,4160,20537,15733,34285,30454,19169,34078,12707,6534,24191,22465,32658
dffed152c54f2f0b9cae18b220291da20a4e39f2,14425,2257,1180,28745,27849,14087,6568,26679,15231,28327,4742,25320,28814,30837,34387,20026,1330,29510,32482,30047,11792,17342,26064,20432,16310,27049,4542,2861,26729,14131,34331,16200,2271,25156,4156,15992,28705,4549,13908,31671,35490,33712,22465,34676,2422,19542,35526,25568,24647,1766,6270,4982,7963,30841,32673,8313,9922,6885,18920,28527,23616,17388,19074,3803,2229,31504,16837,1480,7878,34606,14989,21203,20462,33619,27334,179,132,13269,17568,21816,23576,1021,9395,2533,26082,29494,20946,17396,4514,24105,203,11320,11348,20874,18964,26962,22182,22718,21741,29280
252c9dd87a2b9494c2175410e29debadc011e2c0,28475,4439,17105,21563,22246,31033,29201,20868,35145,10478,23834,28742,14615,19163,15944,4707,24134,33506,34926,27886,405,19742,34667,31053,4950,34857,27462,27463,27464,27460,27459,27465,27458,27466,27467,27461,0,27456,27455,27468,27453,27452,27451,27450,27449,27448,27447,27446,27445,27444,27457,27454,27474,27470,27490,27491,27492,27493,27494,27495,27496,27497,27498,27499,27500,27501,27502,27503,27504,27489,27469,27488,27486,27471,27472,27473,27443,27475,27476,27477,27478,27479,27480,27481,27482,27483,27484,27485,27487,27442,27435,27440,27384,27385,27386,27387,27388,27389,27390,27383
a2becba323cdd81dc8743709825707343e84d39a,106,23206,2257,34531,8560,20026,1180,12707,1330,14750,31173,33370,21328,16837,35490,22703,30424,10590,71,17235,10567,11368,780,26679,28550,29390,24647,18976,22711,12481,34340,30742,17038,4811,22951,13090,2819,28171,23647,30427,4982,23538,29171,7580,15138,22551,33447,17457,13393,30296,30837,13495,18191,1360,8313,12004,18426,28104,25665,17054,8298,852,4244,23957,26757,11624,27884,14847,7301,16233,16200,23576,29689,23910,31615,32190,35450,8269,12461,30198,25967,10236,19498,7800,26310,13115,31319,710,8600,27405,28327,8310,2219,14965,27191,3879,16181,33587,28745,32482
84552687e56a14da6488acad1bf73be5aa0d8327,22257,17419,18334,19446,15632,27912,24803,17174,35131,8063,23437,2850,2966,6803,9520,15905,19634,1180,4582,2728,1899,16965,25815,20540,5000,31835,26625,11904,5217,35526,5624,2496,20103,8438,22551,25881,6230,24728,20720,28979,22866,4781,29141,6212,19081,29892,1018,20139,12600,11308,5779,4907,23836,35223,19729,33531,787,17010,20547,16570,5356,33513,27523,23023,6063,15768,16869,14257,30846,29792,4059,34751,16623,22498,400,13098,24576,8700,32989,17475,2497,17055,22458,14970,28116,11927,22901,34693,26895,9285,31928,4301,22451,35040,1871,31624,33072,26304,30118,19414
465d74d72b806d5696390111be6d9aa0ae8074c1,9035,23969,20384,22498,20026,12196,17339,34371,21820,2257,28537,32247,8436,29510,16233,31088,4547,22306,8313,9253,27864,1180,22083,963,12680,12605,29141,12518,29765,21756,18839,11368,28225,787,20951,33515,4453,1330,16200,27873,7878,11664,13098,9576,4327,27350,24209,8549,4754,15427,28745,20132,14407,28725,35389,29273,30742,16525,26994,4840,26679,1154,8933,22677,30409,12740,17920,4962,12546,15610,28321,2195,27897,23480,3209,34849,33518,23236,28985,25619,6270,35102,31504,26747,24496,4869,33373,17093,3608,4811,29322,26155,17526,852,4212,9677,23455,30841,1766,10509
71a0b433b7604ca96ebf63d0f1cc27848c850ae8,8429,32219,16806,4910,19784,7377,22798,30198,16607,8871,12996,27219,4353,27014,1330,22660,19346,3048,24194,23919,15820,34571,34977,19423,31716,35203,8991,30506,24790,34128,13317,28418,34185,28190,16007,26313,23991,8751,35329,15745,7605,18378,32312,32698,18806,7261,1658,23876,12124,28901,25254,7027,7429,4049,35112,6426,6443,7927,22347,16834,27104,18013,4804,18166,13104,10758,21576,9052,27884,27081,9004,9764,18020,628,15415,2284,27481,27480,27395,27510,27511,27475,27478,27477,27476,27482,27512,27474,27473,27472,27471,27470,27513,27469,27514,27468,27479,27394,27507,27484
971f7619535042346322dfb3f237e4f28aafef95,33362,22644,31509,11902,2195,15336,14302,2529,7401,7892,14000,21929,21644,5145,16570,26915,10082,27405,2257,1458,25521,33265,1180,22245,9790,8313,5263,17339,5077,18826,33989,11908,902,10677,4811,9886,17089,15300,10507,14750,19036,34287,13670,30719,30841,32313,7031,20510,13098,1018,13175,29285,34696,24568,29141,13891,31406,21696,26813,1488,21438,20369,24483,11664,19897,27502,31088,3153,35671,20541,34970,1330,20295,17919,310,23194,26679,33980,8531,5915,32671,34290,159,16165,320,28337,28695,31671,8206,19105,29510,24871,20742,984,26513,22182,20994,33436,28705,25968
b91d37c3b83240afe872cd68495109bc23951785,16837,25568,814,14682,28985,32482,26752,8291,4164,16138,34693,10870,2271,31536,4811,22471,24905,454,19775,22270,5699,8351,8275,30874,22711,11877,25210,10208,20614,30841,19470,21730,28751,9893,30427,29700,10507,2752,20954,32184,3564,27897,6270,30424,9677,5298,33638,33622,22389,11559,737,10878,8303,11198,27572,25642,35051,31367,8309,23692,16558,26449,8430,10721,35591,25533,6236,13573,3700,31269,3277,11651,4559,33991,17988,33623,32302,14286,18855,28104,14057,134,32501,1768,23946,11644,20847,35481,21830,32488,25036,29456,9066,3227,26597,34001,71,26994,3055,15465
9444980847e99c0b6ba3c141bbb22ab5572dfe39,28004,12781,30427,10547,28986,4195,35697,20432,8935,22452,15467,16344,25432,17419,1540,9648,32699,11664,11877,28225,27670,13642,12478,16804,4979,3869,29460,13351,3941,19067,9198,14353,4352,4408,9202,4977,17766,22102,11155,1180,6387,12151,194,13745,14993,19703,29026,5548,24120,19196,31227,16077,24775,17243,33932,179,17383,7306,17200,2926,1159,24398,34601,5033,10042,8463,22345,16249,7382,13439,11019,9576,4353,14986,32762,32433,3594,30970,29273,35389,29811,16580,22424,17266,26079,25285,30365,10205,10079,3209,16566,6270,34128,24790,21648,6751,7071,34713,1640,12021
0850dbd8764096ca451ed0718beade71dd69e2f0,9762,27848,22511,28776,29054,23084,14305,26444,2021,32494,10749,8170,5851,6569,20495,12273,13638,20297,21959,31407,28345,33723,17274,22609,3265,21161,21666,4301,27759,19356,13088,7681,22347,9956,5771,6915,22822,31524,16542,8600,11368,33787,8797,33680,2546,33098,1952,13504,11879,18854,16921,20124,21498,7402,27056,34939,10821,11751,30953,3890,32737,31126,9648,32865,2486,25555,28481,13737,28577,27329,5677,29719,28553,26915,18486,24470,25942,7252,195,12151,16836,15007,15532,18604,24000,35425,11908,6810,23632,3310,16233,6935,3051,19404,4354,31443,12308,10953,12349,5792
2cfe0490975885a1f15c9d64d2e04a564fef3342,1180,13090,27452,4781,15300,20996,6803,6270,28716,15905,28225,24516,20432,26679,24243,22095,1330,18448,29141,30953,14443,20040,29072,16281,27001,20026,30885,11212,34839,787,26915,2257,28745,7963,6016,22871,17419,7301,10700,32390,22257,4306,13419,25822,4982,3817,34966,2991,34173,17300,30837,21134,4411,22306,13914,4811,16479,16233,7892,24239,30755,17394,19426,4977,13098,33200,20742,14501,23123,3528,22476,23209,24169,27405,22347,31338,33043,4907,28976,3580,16082,31086,20688,24647,15805,32901,35490,4160,16243,28627,31991,26776,15156,300,24844,5496,8995,35663,31313,19984
96ef69c5ea3c755efee79b7a65e85952770f1a05,3781,12740,2749,16010,6175,10555,17078,25414,14401,20437,3519,10348,22551,13078,17620,29380,11314,2135,19475,11664,9551,28327,1330,2967,14443,30953,18126,28155,16713,28814,11461,1818,553,28009,9448,27092,21323,6270,28985,1470,19530,10673,16837,11766,5916,20026,4306,16243,29936,29181,30324,35671,35330,27849,6852,9833,19421,18070,28833,18960,3698,12317,18343,30198,35374,34897,1871,20129,14476,34280,1788,17480,24374,34912,23857,8561,34782,20107,2307,30444,28780,34596,6827,28337,1656,25234,954,6568,13646,28225,29619,3825,3689,16082,3580,21365,35598,8645,15153,25224
baac190d38ff14967f722861db76b43e81c616f7,638,31642,31136,14000,9648,8313,1436,16834,14893,19137,11060,27608,30606,19470,567,30591,8126,35574,23984,11902,6872,85,26633,32270,32184,21817,8316,6447,1384,14020,18735,15179,25259,26634,4413,31860,6016,28337,2271,29138,22020,8538,22347,12668,21608,12753,24671,12339,6670,32722,17739,18654,23480,23672,8180,28695,7709,19750,19520,29081,22786,26143,25564,4982,12544,1480,21203,1827,6877,647,3564,6534,15953,22473,10783,12680,18971,11831,5725,15763,16837,17504,17300,22910,23276,14988,554,21741,29280,19147,2752,8434,25282,22644,28989,16243,20899,31579,1330,14305
10b7b7faa01faf9423067311bb050cee4528342a,8313,16243,15156,21498,2257,567,19560,34527,24191,21357,6872,16837,30742,13078,6784,1330,2935,14448,4836,2895,34139,20026,25568,24843,18216,18001,22551,9958,4125,2967,4160,30841,22347,1221,26679,7538,7739,33930,14137,25359,4982,27897,16023,1854,6351,9664,13098,31509,4811,33587,35490,1078,7301,24045,15610,12655,16200,22967,18930,10673,28985,18006,2779,3948,7806,2752,32390,12680,22306,10820,16834,6885,2271,22910,9677,12295,28371,71,22498,25937,28989,17300,26147,21531,9035,26329,3564,15179,27851,28327,20462,18986,15366,29493,35076,24912,12257,13444,6016,8280
ae960b95b50c4badf99bda19d05163775b24c1a9,14253,12781,30939,22498,18806,4549,26551,18810,19542,20432,28327,24178,33638,25652,24209,10289,6067,14714,28225,12765,33714,17419,29460,17388,14746,32617,19868,34555,14682,28959,27287,9128,9922,18698,23636,25499,1180,23223,31582,30181,25651,24262,12312,1540,815,35528,4915,24042,13821,6236,4811,1992,17680,23166,11792,30557,7080,1938,27897,29915,13418,28985,30837,17945,4982,15627,17589,25832,5728,23107,21123,7963,32482,22551,3645,2257,17805,29120,26738,32681,29494,2693,9634,32433,32762,14986,15248,26926,11368,33068,4600,15526,24791,34492,34203,13591,3412,4765,19679,4383
39daa6ae8d4ed8c316ef190b5d96be8a402f0d42,10878,32350,16947,31553,13098,11715,27406,16243,33183,2845,4879,12598,23107,34391,26452,19147,9259,32305,15300,5263,31627,3200,23717,719,24178,8933,9801,16349,9559,20776,477,22551,10785,30719,27668,1180,8313,19335,18061,8000,20104,24797,6569,35292,26926,14683,10230,28795,26056,29510,33712,14137,26776,1392,320,32315,32512,8211,11902,17737,34401,8538,17916,256,34585,915,23383,18431,18970,33608,10969,16063,35526,34330,27001,7892,27555,12882,11688,31631,10082,1330,16549,33870,21907,31657,3490,9273,15452,21404,4160,4549,25557,18668,21188,33954,23837,22030,7949,16147
857cee4d313dee0b38b6c345a5320831324990a5,23659,30962,19078,16265,15805,15790,24169,30070,16310,21022,34585,11665,17350,34331,22186,19381,15321,18137,20285,30557,22551,18503,34698,27611,12945,20471,4050,34073,15082,13760,13269,4811,14510,32250,29287,17706,3948,15231,14434,9395,6939,26244,21740,3709,8933,29381,24642,13012,33595,7968,35234,1480,12011,203,7792,14099,33454,31856,12757,29382,9717,25031,17342,18858,27350,3608,1296,18905,5667,28985,7685,9213,18975,21563,14682,2676,4547,9084,553,32752,26175,19430,12912,1180,8926,19890,20944,35145,6895,9805,26416,29695,30198,14152,25948,27310,6482,4626,1100,11385
34c48d507e501a469ca80fdd358288cadd98e78d,9824,23082,31504,27518,22677,4811,21498,22347,31509,6045,17593,8180,10949,16243,30562,10700,2257,28168,29367,18097,3503,16200,26693,11379,19408,16844,29385,21161,27502,14448,10652,1180,27645,9259,15610,12180,26373,17511,4102,7157,18930,29915,9648,18216,35605,12304,8225,33981,30427,6016,30841,22020,952,13531,17037,11205,7525,31136,28909,14099,19868,4465,28327,8142,13547,10181,34389,10678,4982,26551,7512,20905,638,1147,7491,24004,18583,1241,22498,8313,5574,25282,22718,11368,14739,20949,22696,20315,30269,45,25147,7744,30995,26518,15354,33441,13494,28561,5722,33511
da1692f3f435111ebd0d71496a5b2f65065979df,30621,2609,28327,27885,25929,7740,26086,14166,2158,18561,34106,1766,20097,11459,23655,26308,25480,29781,3627,15172,22302,26536,6594,33608,18780,23474,10600,7814,15344,501,12720,29743,12937,28849,13262,179,10478,24843,25504,15791,4927,31157,3908,21912,7943,19257,30895,1330,28833,5366,31167,16406,30791,780,12596,28005,12419,32639,14218,22646,4995,34857,31053,4950,27886,34667,8401,405,32610,1453,31739,23945,16895,5039,6436,18254,35689,11711,24662,2012,27177,24471,30293,3613,15845,20234,35563,18097,24781,4428,21222,10507,32946,22522,20748,4670,14613,34834,15807,3748
d21e247630d493df03d383d3ce875d59aaf83d96,25962,19542,17620,10507,33580,15492,28985,8103,2869,26679,22551,29725,19936,26327,30837,26135,16743,23395,6885,23209,35526,16165,33183,27052,7963,9062,25502,12782,29141,30450,9483,10799,35449,14406,17419,7491,27481,2257,8313,28745,30153,30480,1180,6270,1330,11385,21985,25524,17864,12514,2271,21272,24766,2736,31214,9475,20432,23998,29056,24647,29227,17016,20026,23079,12753,34773,27884,32482,15124,18508,2451,35043,17642,28716,9855,13823,5243,33587,17309,7263,6810,11368,30205,27210,8365,16837,5317,11151,22850,19421,21357,3412,9159,29905,14774,11744,203,32273,16200,19933
58464ffb3e735bc2e69c85b0af9dab6eff4cdcbb,16226,14682,28327,22551,27566,12301,32062,13087,21463,22924,1180,5561,9646,20748,12740,11631,29141,29510,6325,7605,15503,672,10216,11368,4633,34673,3163,24246,24024,32828,22719,25619,22644,1851,21012,27897,31624,34574,27771,6526,20026,8236,30837,2289,31385,12541,6270,30286,5068,20286,2317,15888,1766,1968,27151,25587,20807,23758,26776,881,20012,24205,8313,6045,22856,9866,22804,2482,13179,22465,14427,23214,34427,24130,31832,13776,3494,18180,1664,2267,15005,31473,12476,18628,31705,5386,2592,16525,10246,16695,11161,2111,11870,8075,18904,28897,22030,26381,35107,27884
f05c7125e9ab1d51be85524ebcfe27d8ac5396ca,26679,2257,29510,1330,20026,28745,11368,13090,4982,1766,28985,22551,7963,6270,16200,29141,2271,33304,22718,16243,26915,28327,35526,18604,28753,25568,20944,4811,34839,30885,16837,22465,22498,7878,28323,15156,27884,7827,9004,7649,22306,10555,22871,1018,26776,2030,705,11715,28939,21498,10082,28225,28627,19470,9648,2229,4549,4547,19085,3564,17117,19074,27452,18873,13681,30837,23644,6933,12228,179,24178,24647,24243,20432,30970,26518,10565,27925,24567,2499,16834,13956,22252,9294,9824,30424,33518,26381,6827,32856,30475,15179,25619,27897,32526,19089,23100,14831,16525,16686
3b07e1d7465ac55d75cd3c7f3a876de5b47c04a3,1330,20026,23013,7888,8076,17255,9762,2676,23744,11594,9677,486,28758,4814,8549,3200,27873,209,30861,28327,14794,13903,21296,9842,12875,16579,16827,6270,24647,14997,27848,227,15300,9990,25063,17935,28584,29589,623,7968,13312,7878,17339,25636,20849,138,28627,10633,17009,8470,5243,20152,1563,24103,12736,11548,29322,15411,30427,14093,19470,8305,33462,27509,20361,27053,11348,13893,15510,25606,30028,4811,3564,26975,16200,33685,4982,22804,4423,10458,22498,21095,22306,815,13737,22862,35528,13934,1180,10749,1766,12740,6409,28577,5254,15085,6810,1707,28323,7963
9af4a58af4e713366ceb3d6bd43a503103b5f499,26679,2257,29510,28745,13090,8313,1766,11368,22551,7963,33304,20026,1330,28985,28753,28327,2271,6270,29141,34839,30885,18604,9004,35526,10555,22871,2030,1018,26915,22465,18873,28225,12228,4982,27452,19074,9648,4811,27925,2499,22498,16200,11715,9294,30837,23644,30475,32856,32526,23100,26518,30970,26776,16837,14831,11441,13956,22306,24567,19422,17037,25493,28323,11237,15070,3419,33232,32575,16686,31588,16233,19470,17388,13905,22924,28046,20432,31656,1115,26729,22644,27873,24169,26926,33003,5767,24178,21971,19089,30198,5805,34590,4543,25959,31090,28431,28970,21000,14739,28898
b60bf29ce1c89f90a37a399121a49655b6fd66ec,1804,29192,593,22524,31146,1817,13405,28644,23051,25917,30568,11871,33823,9947,29861,8669,35633,18935,28385,27313,708,29343,15793,6911,9354,16786,9742,28594,2053,4339,2135,8169,18816,33931,27427,3898,26892,3611,35396,16300,12489,18207,26466,10647,18055,1946,28423,8327,20751,24804,29883,23057,31852,22516,19696,2872,12481,8560,27625,13651,14008,200,30872,15707,33742,24060,29093,2631,5253,3088,7878,17423,4648,5853,8583,17235,19470,24195,17858,19532,27974,24685,9302,11922,18835,5510,19563,14549,9618,13098,28216,4645,7887,34980,6933,4554,5588,13723,20374,19486
0c56de334cfdc130fb9e2e868b03ab3840796962,1180,2257,8313,1330,29510,6270,20026,4811,26776,17615,30837,28327,14099,28225,25646,15305,20432,28745,3425,17620,15504,24648,1766,6945,14535,16395,30069,17596,17007,27848,35048,11368,31972,22551,22306,21867,16200,24450,13480,20322,30742,30980,29141,35523,28985,30880,12740,33518,4982,28705,743,19197,15093,21777,23209,24797,1710,4840,2720,16233,35526,27700,7878,34690,15336,29915,31086,2229,7963,11902,19422,33460,19542,13090,26915,9078,9762,20614,19085,28190,25962,32060,30970,24788,24353,10567,11348,20462,24169,34606,8810,1018,7892,32673,278,17361,11808,30838,14630,6872
73cd75385864c409a763ac0629ec431a51973fe2,8313,15156,2257,27884,22551,30841,16243,19421,23829,21498,20026,1114,1330,5846,28705,7600,14774,11744,35079,19128,11195,11908,22347,16516,24904,16780,34527,24191,31141,14093,16344,15179,25568,32519,28179,4521,4982,15618,12158,30742,8278,23414,12563,28327,3362,6784,16200,2318,22306,28985,26308,26679,3564,1180,31946,27334,14448,16525,16834,2895,29141,7354,138,26147,44,6534,35644,27897,32184,2271,6933,5910,31214,21752,19413,18216,21319,24541,787,9648,623,12740,20804,712,31509,4811,13098,6270,22815,34773,17935,32320,35504,19560,11664,33930,15181,12753,7301,25359
e50f3e91bd764236caa36792197c9e8f272204de,35369,9208,30789,11615,21452,12112,34209,31918,33991,18334,27849,5003,23605,12598,6409,13371,22551,34997,10749,6380,29083,2599,25730,25254,9540,1205,28814,9233,34093,22893,1609,18421,8313,7752,26406,26660,29851,22347,20462,28527,26261,26994,20432,32823,5000,32140,14130,23867,32483,23603,2257,2954,22934,15156,24395,30198,26915,25950,8727,2966,2499,20653,19377,19089,18623,7685,19408,31671,15576,1726,2065,27842,14047,2136,14851,1453,15533,29120,21546,30922,12355,34690,8830,5795,1540,3564,22382,19794,2726,9088,27014,32254,7878,16439,2410,13746,22246,555,20306,28225
06b9498fd8be81de54eafe285472cde3093f545b,27849,6568,22551,33311,20432,1436,20986,12875,12363,27042,34440,30072,16827,6534,15861,2257,20026,28758,28248,22644,17468,34859,11274,9922,1180,6827,14137,12533,5068,6784,19421,9626,555,33031,1448,23740,8180,6727,27405,34587,10600,3369,18935,25763,28323,22387,33518,8364,24944,19223,26082,31173,1368,16233,26162,24685,11368,33265,11415,26066,6954,320,7685,23292,32663,24837,31975,27334,33652,28879,27083,19194,17923,396,34139,19080,6810,11014,22893,27117,687,14750,28627,29318,28913,9219,14958,21490,24397,11817,16855,467,14536,19085,7795,28527,25568,17116,3483,31292
1ef2b7de56b01bd0d51b70e8a768f3f95d00d776,17167,32215,17417,15554,31728,30680,17618,1612,16449,28529,27711,8474,24312,2410,32184,14164,20701,26683,13703,25515,19123,6561,20102,26082,23886,10386,14536,31010,4751,20601,27187,13451,29372,2310,9666,9652,14094,29154,4979,10913,17490,2680,12858,8306,17186,20053,28577,20230,33416,14242,11995,24521,25518,19181,31524,23810,9126,27293,19668,27963,915,259,2868,11443,23239,18370,21971,28860,23523,30081,32667,2561,16242,13952,20561,13924,7470,5789,31411,25779,320,27906,27742,31513,6877,10822,22000,7617,19119,30505,16103,26599,5944,13073,18272,20944,11748,31392,33508,14926
