date,value
2005-05-27 19:00:00,14.459989293675061
2005-05-27 20:00:00,14.529945525964724
2005-05-27 21:00:00,14.65524921516564
2005-05-27 22:00:00,14.813448875506086
2005-05-27 23:00:00,14.906688674361465
2005-05-28 00:00:00,14.939690652065
2005-05-28 01:00:00,17.58098426716685
2005-05-28 02:00:00,17.839675925442254
2005-05-28 03:00:00,16.927938695066132
2005-05-28 04:00:00,15.957000865931278
2005-05-28 05:00:00,16.67909839233007
2005-05-28 06:00:00,15.405995568443473
2005-05-28 07:00:00,15.680634711013717
2005-05-28 08:00:00,14.230023543574756
2005-05-28 09:00:00,13.95813990955952
2005-05-28 10:00:00,13.993654366316417
2005-05-28 11:00:00,14.38546654714428
2005-05-28 12:00:00,14.932332281889973
2005-05-28 13:00:00,14.189194668507305
2005-05-28 14:00:00,14.391296745401146
2005-05-28 15:00:00,14.427087649910913
2005-05-28 16:00:00,14.385152730669002
2005-05-28 17:00:00,14.272099037429651
2005-05-28 18:00:00,14.529681694323724
2005-05-28 19:00:00,14.774438051584397
2005-05-28 20:00:00,14.685970875334789
2005-05-28 21:00:00,14.913526664836066
2005-05-28 22:00:00,14.972678935973828
2005-05-28 23:00:00,14.915700398598503
2005-05-29 00:00:00,15.232302992820127
2005-05-29 01:00:00,16.361182303197037
2005-05-29 02:00:00,18.395869237569052
2005-05-29 03:00:00,15.97561223773361
2005-05-29 04:00:00,16.702230628824914
2005-05-29 05:00:00,16.11426430539232
2005-05-29 06:00:00,16.09368779387635
2005-05-29 07:00:00,15.708339086239839
2005-05-29 08:00:00,14.644659791474066
2005-05-29 09:00:00,13.39264215293472
2005-05-29 10:00:00,14.367666929330927
2005-05-29 11:00:00,14.45602145633616
2005-05-29 12:00:00,15.04806109557805
2005-05-29 13:00:00,14.470333709341158
2005-05-29 14:00:00,14.528760028548575
2005-05-29 15:00:00,14.664378712735896
2005-05-29 16:00:00,14.549999500494685
2005-05-29 17:00:00,14.792224912902629
2005-05-29 18:00:00,14.801343120574376
2005-05-29 19:00:00,14.863550109113383
2005-05-29 20:00:00,15.012092549931182
2005-05-29 21:00:00,15.028180994233278
2005-05-29 22:00:00,15.166040833769777
2005-05-29 23:00:00,15.209317706995868
