date,value
2005-05-29 11:00:00,96.97347139166162
2005-05-29 12:00:00,98.57244089340139
2005-05-29 13:00:00,97.21357609630171
2005-05-29 14:00:00,98.05561037550736
2005-05-29 15:00:00,96.9385523837644
2005-05-29 16:00:00,96.23859778684951
2005-05-29 17:00:00,95.664483641752
2005-05-29 18:00:00,95.32220538059524
2005-05-29 19:00:00,94.82557587600844
2005-05-29 20:00:00,95.22391326515285
2005-05-29 21:00:00,95.52817893238634
2005-05-29 22:00:00,96.15703441518151
2005-05-29 23:00:00,97.82510699001213
